timestamp,location-long,location-lat
2011-02-03 06:14:14,32.639,29.073
2011-02-03 07:22:27,30.883000000000003,29.241
2011-02-03 07:51:00,32.716,29.104
2011-02-03 10:44:34,32.806999999999995,29.023000000000003
2011-02-03 14:36:09,32.832,29.182
2011-02-03 14:33:06,38.76,8.056000000000001
2011-02-03 15:10:51,38.621,8.185
2011-02-03 18:26:06,38.821999999999996,8.155
2011-02-03 19:03:34,38.735,8.072000000000001
2011-02-03 22:25:15,38.739000000000004,8.02
2011-02-03 23:23:17,38.751999999999995,8.088
2011-02-03 06:19:05,32.972,-2.1319999999999997
2011-02-03 07:27:19,32.952,-2.149
2011-02-03 08:00:40,33.065,-2.309
2011-02-03 10:38:43,33.003,-2.336
2011-02-03 11:24:00,32.997,-2.372
2011-02-03 12:18:55,33.004,-2.35
2011-02-03 14:31:50,32.991,-2.378
2011-02-03 16:12:20,32.93,-2.349
2011-02-03 12:20:05,33.705999999999996,-1.4069999999999998
2011-02-03 14:32:51,33.686,-1.3980000000000001
2011-02-03 16:13:06,33.637,-1.185
2011-02-03 18:22:04,33.866,-1.212
2011-02-03 18:58:17,33.87,-1.2109999999999999
2011-02-03 22:31:40,33.688,-1.242
2011-02-03 23:28:39,33.888000000000005,-1.218
2011-02-03 00:17:14,39.438,15.745
2011-02-03 01:52:05,39.467,15.716
2011-02-03 04:05:39,39.404,15.777999999999999
2011-02-03 05:42:38,39.431,15.797
2011-02-03 05:48:12,39.425,15.786
2011-02-03 06:14:47,39.448,15.805
2011-02-03 07:23:21,39.796,15.513
2011-02-03 07:54:31,39.275,15.635
2011-02-03 07:55:31,39.394,15.902000000000001
2011-02-03 10:41:49,39.668,15.844000000000001
2011-02-03 11:30:21,39.486999999999995,15.8
2011-02-03 00:22:41,33.024,-1.75
2011-02-03 01:57:22,33.023,-1.751
2011-02-03 03:34:54,32.929,-1.9180000000000001
2011-02-03 04:09:33,33.016999999999996,-1.743
2011-02-03 18:24:15,32.994,-1.755
2011-02-03 18:58:37,33.001999999999995,-1.75
2011-02-03 23:25:13,32.998000000000005,-1.7369999999999999
2011-02-03 06:12:33,32.324,30.909000000000002
2011-02-03 11:34:41,32.204,31.237
2011-02-03 00:23:00,33.619,-1.3940000000000001
2011-02-03 01:55:38,33.617,-1.385
2011-02-03 04:10:03,33.648,-1.39
2011-02-03 06:19:22,33.696,-1.403
2011-02-03 07:26:29,33.711,-1.416
2011-02-03 08:00:52,33.711,-1.413
2011-02-03 10:39:21,33.7,-1.4069999999999998
2011-02-03 11:24:35,33.68,-1.389
2011-02-03 07:22:00,29.801,31.147
2011-02-03 10:48:24,29.788,31.15
2011-02-03 11:36:01,29.783,31.145
2011-02-03 14:39:01,29.363000000000003,31.325
2011-02-03 16:50:24,29.910999999999998,31.221999999999998
2011-02-03 00:17:19,39.184,21.171999999999997
2011-02-03 01:51:03,39.18,21.175
2011-02-03 04:02:38,39.181999999999995,21.09
2011-02-03 05:43:30,39.165,21.143
2011-02-03 05:44:00,39.171,21.144000000000002
2011-02-03 18:29:45,39.184,21.173000000000002
2011-02-03 19:05:06,39.185,21.174
2011-02-03 22:26:37,39.173,21.178
2011-02-03 23:19:25,39.181,21.176
