timestamp,location-long,location-lat
2013-03-02 13:34:22,38.733000000000004,8.042
2013-03-02 15:35:57,38.858000000000004,8.058
2013-03-02 17:58:14,38.84,8.052
2013-03-02 19:17:35,38.830999999999996,8.042
2013-03-02 22:16:25,38.821999999999996,8.062999999999999
2013-03-02 23:57:50,38.92,8.1
2013-03-02 15:14:06,33.876999999999995,-1.225
2013-03-02 15:30:16,33.881,-1.2209999999999999
2013-03-02 19:14:32,33.826,-1.2209999999999999
2013-03-02 19:34:42,33.867,-1.217
2013-03-02 06:29:08,32.301,31.2
2013-03-02 06:42:14,32.292,31.201
2013-03-02 08:09:37,32.306,31.198
2013-03-02 11:24:15,32.528,31.182
2013-03-02 15:41:40,32.328,31.184
2013-03-02 00:06:30,39.02,21.848000000000003
2013-03-02 00:16:34,39.023,21.845
2013-03-02 01:55:42,39.023,21.839000000000002
2013-03-02 01:55:42,39.023,21.84
2013-03-02 02:30:53,39.025,21.845
2013-03-02 02:31:53,39.025,21.844
2013-03-02 19:20:33,39.025,21.842
2013-03-02 22:14:46,39.024,21.845
2013-03-02 23:57:17,39.027,21.846
