timestamp,location-long,location-lat
2014-05-13 12:19:27,24.401999999999997,61.361000000000004
2014-05-13 13:07:25,24.281,61.376999999999995
2014-05-13 13:07:25,24.393,61.358000000000004
2014-05-13 14:14:51,24.320999999999998,61.342
2014-05-13 15:33:29,24.389,61.354
2014-05-13 15:35:28,24.375,61.351000000000006
2014-05-13 15:40:26,24.355999999999998,61.356
2014-05-13 15:54:23,24.381,61.348
2014-05-13 16:24:51,24.448,61.305
2014-05-13 17:11:55,24.046999999999997,61.445
2014-05-13 18:51:46,23.635,61.351000000000006
2014-05-13 19:03:51,24.329,61.445
2014-05-13 19:43:34,24.385,61.441
2014-05-13 19:46:04,24.413,61.452
2014-05-13 20:33:26,24.334,61.284
2014-05-13 20:40:29,24.265,61.306000000000004
