timestamp,location-long,location-lat
2012-02-27 07:07:56,38.851,8.061
2012-02-27 11:28:32,38.874,8.09
2012-02-27 11:52:54,38.626,8.004
2012-02-27 14:44:00,38.918,8.089
2012-02-27 16:07:02,38.824,8.074
2012-02-27 17:47:12,38.830999999999996,8.072000000000001
2012-02-27 02:03:37,33.933,0.057
2012-02-27 03:44:30,34.284,-0.07200000000000001
2012-02-27 06:46:02,34.187,0.013999999999999999
2012-02-27 07:11:34,33.951,-0.071
2012-02-27 07:14:02,34.156,0.040999999999999995
2012-02-27 11:27:11,33.946,0.05
2012-02-27 11:51:28,33.946,0.049
2012-02-27 07:12:55,33.501,-1.145
2012-02-27 11:27:07,33.866,-1.2409999999999999
2012-02-27 11:51:59,33.87,-1.232
2012-02-27 14:40:57,34.025,-1.1440000000000001
2012-02-27 14:43:01,32.801,-1.8090000000000002
2012-02-27 16:37:46,32.749,-1.801
2012-02-27 18:13:53,32.744,-1.7919999999999998
2012-02-27 18:20:25,32.756,-1.795
2012-02-27 19:52:29,32.739000000000004,-1.801
2012-02-27 22:35:44,32.786,-1.806
2012-02-27 22:55:22,32.756,-1.79
2012-02-27 00:15:16,32.413000000000004,31.259
2012-02-27 00:41:29,32.208,31.191999999999997
2012-02-27 01:57:20,32.378,31.298000000000002
2012-02-27 07:04:48,32.336999999999996,31.195999999999998
2012-02-27 11:34:07,32.329,31.205
2012-02-27 11:56:32,30.026999999999997,30.535
2012-02-27 07:05:42,30.022,31.305
2012-02-27 07:10:42,30.018,31.305
2012-02-27 11:35:09,30.04,31.304000000000002
2012-02-27 11:59:50,30.037,31.305999999999997
2012-02-27 14:48:13,30.133000000000003,31.39
2012-02-27 16:10:25,30.45,31.555
2012-02-27 16:44:30,30.169,31.415
2012-02-27 14:45:59,39.181,21.174
2012-02-27 16:08:09,39.184,21.166
2012-02-27 17:48:06,39.17,21.177
2012-02-27 18:16:21,39.181999999999995,21.171
2012-02-27 18:21:53,39.176,21.176
2012-02-27 19:57:27,39.164,21.191999999999997
2012-02-27 22:25:52,39.181,21.17
2012-02-27 22:52:11,39.184,21.165
