timestamp,location-long,location-lat
2013-06-30 01:40:06,38.873000000000005,8.088
2013-06-30 02:49:39,38.805,8.064
2013-06-30 03:42:53,39.009,8.113999999999999
2013-06-30 05:57:51,38.87,8.091000000000001
2013-06-30 05:59:21,38.849000000000004,8.071
2013-06-30 11:31:10,38.926,8.079
2013-06-30 06:49:05,24.171999999999997,61.455
2013-06-30 06:54:07,23.818,61.556000000000004
2013-06-30 07:22:54,24.500999999999998,61.378
2013-06-30 08:00:55,24.941,61.523
2013-06-30 08:15:49,24.680999999999997,61.313
2013-06-30 08:30:17,24.848000000000003,61.294
2013-06-30 11:17:26,24.646,61.371
2013-06-30 11:34:57,24.578000000000003,61.34
2013-06-30 11:35:58,24.541,61.349
2013-06-30 11:46:32,24.761999999999997,61.372
2013-06-30 11:50:34,24.511999999999997,61.269
2013-06-30 12:27:01,24.451999999999998,61.331
2013-06-30 13:01:15,24.464000000000002,61.387
2013-06-30 13:14:14,24.47,61.426
2013-06-30 15:02:42,24.018,61.549
2013-06-30 16:32:21,24.621,61.342
2013-06-30 16:47:15,24.627,61.325
2013-06-30 17:58:21,39.753,15.081
2013-06-30 00:10:46,24.368000000000002,61.358000000000004
2013-06-30 03:03:44,24.363000000000003,61.356
2013-06-30 03:08:15,24.384,61.351000000000006
2013-06-30 03:29:51,24.364,61.353
2013-06-30 03:30:51,24.362,61.354
2013-06-30 03:32:52,24.395,61.339
2013-06-30 04:41:42,24.377,61.351000000000006
2013-06-30 04:41:42,24.377,61.351000000000006
2013-06-30 04:47:14,24.38,61.35
2013-06-30 05:09:52,24.38,61.352
2013-06-30 05:09:52,24.38,61.352
2013-06-30 05:11:23,24.363000000000003,61.357
2013-06-30 19:00:56,24.337,61.349
2013-06-30 19:04:55,24.395,61.35
2013-06-30 19:50:05,24.416,61.386
2013-06-30 20:04:44,24.353,61.276
2013-06-30 20:42:43,24.385,61.343
2013-06-30 20:43:43,24.343000000000004,61.336999999999996
2013-06-30 23:20:14,24.311,61.346000000000004
