timestamp,location-long,location-lat
2015-08-15 07:30:37,23.951,61.477
2015-08-15 08:09:52,23.853,61.563
2015-08-15 08:57:31,28.188000000000002,59.653
2015-08-15 11:27:22,23.964000000000002,61.535
2015-08-15 11:47:46,23.941999999999997,61.532
2015-08-15 12:24:47,23.989,61.481
2015-08-15 12:28:47,23.994,61.551
2015-08-15 13:05:47,23.967,61.577
2015-08-15 13:05:47,23.971999999999998,61.578
2015-08-15 14:45:14,23.483,61.451
2015-08-15 15:15:48,24.008000000000003,61.528
2015-08-15 15:41:09,23.521,61.021
2015-08-15 15:49:40,23.8,61.477
2015-08-15 16:28:19,24.494,61.599
2015-08-15 16:56:26,23.785999999999998,61.478
2015-08-15 17:13:00,23.79,61.477
