timestamp,location-long,location-lat
2013-03-08 01:44:37,38.842,8.057
2013-03-08 01:47:37,38.809,8.067
2013-03-08 03:27:33,38.808,8.067
2013-03-08 03:49:53,38.875,8.055
2013-03-08 06:12:15,38.848,8.025
2013-03-08 10:11:24,38.965,8.096
2013-03-08 10:12:57,38.858000000000004,8.081
2013-03-08 11:54:07,38.762,8.027000000000001
2013-03-08 11:57:38,38.938,7.917000000000001
2013-03-08 01:45:34,33.88,-1.202
2013-03-08 01:50:02,33.868,-1.2109999999999999
2013-03-08 03:27:30,33.885,-1.205
2013-03-08 00:38:45,32.459,31.145
2013-03-08 03:21:47,32.391,31.155
2013-03-08 18:58:47,32.371,31.311999999999998
2013-03-08 22:50:14,32.352,31.275
2013-03-08 10:16:03,39.751,15.074000000000002
2013-03-08 06:06:35,39.167,21.166999999999998
2013-03-08 07:14:34,39.188,21.16
2013-03-08 07:46:36,39.171,21.163
2013-03-08 10:15:54,39.175,21.160999999999998
2013-03-08 10:15:54,39.184,21.166
2013-03-08 11:59:00,39.163000000000004,21.165
2013-03-08 12:03:00,39.172,21.166999999999998
2013-03-08 13:43:26,39.181999999999995,21.175
2013-03-08 14:30:31,39.178000000000004,21.171999999999997
2013-03-08 14:52:46,39.194,21.171999999999997
