timestamp,location-long,location-lat
2009-06-03 00:45:38,22.995,63.861000000000004
2009-06-03 02:23:27,23.055,63.815
2009-06-03 02:26:28,22.988000000000003,63.852
2009-06-03 03:33:04,23.043000000000003,63.881
2009-06-03 04:06:05,23.073,63.854
2009-06-03 04:08:06,22.975,63.861999999999995
2009-06-03 05:16:25,25.340999999999998,63.49100000000001
2009-06-03 19:19:36,22.991,63.863
2009-06-03 19:42:30,23.04,63.873000000000005
2009-06-03 06:54:38,29.811999999999998,61.832
2009-06-03 07:28:31,29.78,61.51
2009-06-03 07:42:53,29.995,61.858000000000004
2009-06-03 08:03:01,29.975,61.861999999999995
2009-06-03 10:47:44,31.869,62.04600000000001
2009-06-03 11:01:16,29.725,61.955
2009-06-03 11:26:15,30.089000000000002,61.928999999999995
2009-06-03 11:54:04,30.141,62.023999999999994
2009-06-03 12:17:02,29.919,61.943999999999996
2009-06-03 12:26:32,30.238000000000003,62.048
2009-06-03 14:00:17,27.624000000000002,61.406000000000006
2009-06-03 14:11:39,29.839000000000002,61.871
2009-06-03 14:19:40,30.101,61.81399999999999
2009-06-03 14:42:39,30.003,61.888999999999996
2009-06-03 15:15:13,29.986,61.863
2009-06-03 15:42:17,30.041,61.855
2009-06-03 16:01:42,30.369,62.157
2009-06-03 16:20:34,29.906,61.876000000000005
2009-06-03 00:44:38,23.665,63.574
2009-06-03 02:22:51,23.67,63.585
2009-06-03 02:26:21,23.653000000000002,63.581
2009-06-03 03:32:15,23.76,63.528999999999996
2009-06-03 04:03:36,23.307,63.626000000000005
2009-06-03 04:06:37,23.641,63.467
2009-06-03 05:14:09,25.268,63.265
2009-06-03 19:17:54,23.829,63.588
2009-06-03 19:41:56,23.660999999999998,63.578
2009-06-03 21:00:16,23.561,63.592
2009-06-03 06:53:24,29.005,62.527
2009-06-03 07:26:06,29.416999999999998,62.391000000000005
2009-06-03 07:43:14,29.476999999999997,62.408
2009-06-03 08:03:36,29.45,62.407
2009-06-03 10:50:07,35.232,62.00899999999999
2009-06-03 11:04:36,29.386999999999997,62.417
2009-06-03 11:25:04,29.539,62.474
2009-06-03 11:53:29,29.519000000000002,62.413999999999994
2009-06-03 12:20:04,29.678,62.449
2009-06-03 12:29:34,30.015,62.43
2009-06-03 12:41:18,29.756,62.493
2009-06-03 14:00:17,29.514,62.413999999999994
2009-06-03 14:05:07,31.111,62.496
2009-06-03 14:21:09,29.69,62.437
2009-06-03 14:40:11,29.396,62.535
2009-06-03 15:14:58,29.721,62.45
2009-06-03 16:19:17,29.581,62.333
2009-06-03 00:46:56,22.994,63.881
2009-06-03 02:27:18,22.943,63.879
2009-06-03 04:03:26,22.865,63.9
2009-06-03 04:07:24,22.93,63.895
2009-06-03 05:15:34,22.961,63.876000000000005
2009-06-03 19:19:39,22.949,63.876000000000005
2009-06-03 19:41:10,22.949,63.876999999999995
2009-06-03 21:01:27,22.975,63.872
2009-06-03 00:44:41,24.372,61.355
2009-06-03 02:23:01,24.43,61.349
2009-06-03 04:02:24,24.339000000000002,61.36
2009-06-03 04:04:24,24.4,61.351000000000006
2009-06-03 05:11:37,25.299,61.166000000000004
2009-06-03 19:20:26,24.383000000000003,61.353
2009-06-03 19:40:47,24.374000000000002,61.351000000000006
2009-06-03 00:45:55,22.531,63.636
2009-06-03 02:25:42,22.320999999999998,63.501999999999995
2009-06-03 02:30:16,22.638,63.56
2009-06-03 03:31:31,22.339000000000002,63.501999999999995
2009-06-03 04:04:33,22.779,63.44
2009-06-03 04:06:34,22.695,63.495
2009-06-03 05:12:38,22.545,63.46
2009-06-03 19:18:14,22.499000000000002,63.64
2009-06-03 19:40:06,22.500999999999998,63.641999999999996
2009-06-03 21:00:10,22.526,63.63
