timestamp,location-long,location-lat
2011-06-30 01:16:12,38.111,9.325
2011-06-30 02:52:27,38.805,8.045
2011-06-30 18:19:31,38.878,8.044
2011-06-30 19:57:13,38.92,8.045
2011-06-30 22:58:51,38.876999999999995,8.052999999999999
2011-06-30 22:58:51,38.874,8.054
2011-06-30 22:59:22,38.875,8.055
2011-06-30 23:02:50,38.868,8.057
2011-06-30 13:50:25,33.937,0.052000000000000005
2011-06-30 16:17:01,33.455999999999996,0.10400000000000001
2011-06-30 18:15:58,33.942,0.037000000000000005
2011-06-30 19:57:05,33.944,0.037000000000000005
2011-06-30 23:00:19,33.955,0.052000000000000005
2011-06-30 23:00:19,33.955999999999996,0.05
2011-06-30 23:00:49,33.955,0.05
2011-06-30 23:02:19,33.951,0.047
2011-06-30 02:51:11,33.835,-1.234
2011-06-30 18:19:38,33.87,-1.213
2011-06-30 19:15:22,33.879,-1.2229999999999999
2011-06-30 19:57:05,33.866,-1.213
2011-06-30 22:59:02,33.854,-1.202
2011-06-30 23:00:02,33.861,-1.209
2011-06-30 23:00:02,33.861999999999995,-1.209
2011-06-30 23:01:02,33.865,-1.204
2011-06-30 06:33:38,32.305,31.191
2011-06-30 06:47:04,32.023,31.201
2011-06-30 06:47:34,32.358000000000004,31.189
2011-06-30 07:11:01,32.277,31.136
2011-06-30 12:04:00,32.295,31.2
2011-06-30 12:04:00,32.374,31.14
2011-06-30 13:57:44,32.077,31.159000000000002
2011-06-30 15:39:56,32.378,31.154
2011-06-30 16:22:55,32.346,31.148000000000003
2011-06-30 02:52:37,33.533,0.019
2011-06-30 06:39:59,33.416,0.052000000000000005
2011-06-30 07:17:36,33.489000000000004,0.051
2011-06-30 11:52:28,33.399,0.06
2011-06-30 11:52:28,34.061,0.11800000000000001
2011-06-30 11:52:57,33.412,0.067
2011-06-30 11:54:56,33.453,0.071
2011-06-30 12:17:29,27.291999999999998,61.457
2011-06-30 12:27:24,24.253,61.669
2011-06-30 12:55:07,24.131999999999998,61.602
2011-06-30 14:40:24,22.781999999999996,60.745
2011-06-30 14:51:45,23.665,61.74100000000001
2011-06-30 15:47:03,23.5,61.641000000000005
2011-06-30 15:51:03,24.113000000000003,61.486999999999995
2011-06-30 16:15:38,24.184,61.44
2011-06-30 16:31:42,24.64,61.48
2011-06-30 16:55:17,24.434,61.288999999999994
2011-06-30 19:35:23,24.642,61.327
2011-06-30 19:54:56,24.752,61.373999999999995
2011-06-30 20:14:06,24.713,61.356
2011-06-30 06:20:52,35.703,64.983
2011-06-30 06:59:37,35.676,64.991
2011-06-30 07:13:30,35.693000000000005,64.995
2011-06-30 07:13:31,35.845,64.97800000000001
2011-06-30 08:02:25,35.672,64.988
2011-06-30 10:24:14,35.281,65.055
2011-06-30 10:34:14,36.158,65.08
2011-06-30 10:35:15,35.626999999999995,64.986
2011-06-30 10:46:49,35.622,64.99
2011-06-30 11:59:18,35.444,65.092
2011-06-30 12:15:54,35.643,64.995
2011-06-30 12:16:24,35.411,64.953
2011-06-30 12:29:25,35.646,64.985
2011-06-30 13:37:51,35.67,64.999
2011-06-30 14:07:53,35.736999999999995,64.97800000000001
2011-06-30 14:09:23,35.669000000000004,64.993
2011-06-30 14:35:36,35.662,64.993
2011-06-30 14:51:09,35.653,64.992
2011-06-30 15:14:39,35.659,64.993
2011-06-30 16:17:17,35.894,65.036
2011-06-30 16:18:49,35.911,65.038
2011-06-30 17:56:04,35.85,65.104
2011-06-30 06:59:00,23.976,61.535
2011-06-30 07:12:55,23.945,61.575
2011-06-30 07:13:56,23.905,61.559
2011-06-30 07:36:00,24.045,61.647
2011-06-30 08:06:51,23.978,61.551
2011-06-30 08:15:23,24.123,61.48
2011-06-30 08:41:43,23.918000000000003,61.483000000000004
2011-06-30 08:54:11,24.213,61.446999999999996
2011-06-30 08:54:40,24.203000000000003,61.418
2011-06-30 08:57:09,24.329,61.51
2011-06-30 00:32:02,24.322,61.352
2011-06-30 00:34:31,24.278000000000002,61.368
2011-06-30 02:14:30,24.475,61.385
2011-06-30 02:16:31,24.291999999999998,61.373000000000005
2011-06-30 02:16:31,24.291999999999998,61.373000000000005
2011-06-30 03:57:31,24.37,61.357
2011-06-30 03:57:31,24.369,61.356
2011-06-30 03:57:31,24.377,61.356
2011-06-30 03:59:31,24.405,61.333
2011-06-30 04:15:36,24.634,61.288999999999994
2011-06-30 04:17:07,24.636,61.292
2011-06-30 04:49:07,24.378,61.354
2011-06-30 07:14:58,24.35,61.32
2011-06-30 07:14:58,24.421999999999997,61.328
2011-06-30 07:34:09,24.381999999999998,61.354
2011-06-30 08:02:12,24.396,61.349
2011-06-30 08:02:12,24.395,61.35
2011-06-30 08:14:06,24.379,61.354
2011-06-30 08:38:44,24.375,61.351000000000006
2011-06-30 08:54:21,24.378,61.353
2011-06-30 08:54:51,24.374000000000002,61.353
2011-06-30 08:56:21,24.381,61.358000000000004
2011-06-30 11:22:43,23.913,61.45399999999999
2011-06-30 11:34:40,23.872,61.468
2011-06-30 11:56:03,24.105999999999998,61.70399999999999
